1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
726300;Straftaten gegen das Kriegswaffenkontrollgesetz;2;0;0;0;2;0;0;0;0;0;0;2;100;2;2;0;1;50
726400;Straftaten gegen das Ausgangsstoffgesetz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
727000;Straftaten nach dem Kulturgutschutzgesetz (KGSG);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
727100;Illegale Ausfuhr von Kulturgut § 83 Abs. 1 Nr. 1, 2 und Abs. 2 KGSG;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
727200;Illegale Einfuhr von Kulturgut § 83 Abs. 1 Nr. 3 KGSG;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
727300;Illegaler Handel mit Kulturgut § 83 Abs. 1 Nr. 4, 5 und Abs. 5 KGSG;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
727400;Beschädigung, Zerstörung oder Veränderung von Kulturgut § 83 Abs. 3 KGSG;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
728000;Straftaten gegen das Bundes- (oder Landes-) Datenschutzgesetz;5;0;0;0;0;2;0;2;1;0;0;2;40;2;2;0;0;0
728010;Straftaten gegen Landesdatenschutzgesetz;1;0;0;0;0;1;0;0;0;0;0;1;100;1;1;0;0;0
728020;Straftaten gegen das Bundesdatenschutzgesetz;4;0;0;0;0;1;0;2;1;0;0;1;25;1;1;0;0;0
740000;Straftaten gegen strafrechtliche Nebengesetze auf dem Umwelt- und Verbraucherschutzsektor (neben Schlüssel 716000);67;0.1;0;0;27;13;12;15;0;0;0;54;80.6;60;43;17;9;15
740001;Transplantationsgesetz (unerlaubter Organhandel);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
740002;Hundeverbringungs- und -einfuhrbeschränkungsgesetz;1;0;0;0;0;0;0;1;0;0;0;1;100;1;0;1;0;0
740003;Verstoß gegen das Heilpraktikergesetz;11;0;0;0;0;0;0;11;0;0;0;7;63.6;9;2;7;3;33.3
740079;Sonstiges strafrechtliches Nebengesetz auf dem Umwelt- und Verbraucherschutzsektor (ohne Lebensmittel);3;0;0;0;1;1;0;1;0;0;0;1;33.3;1;1;0;0;0
741000;Straftaten nach dem ChemikalienG;17;0;0;0;11;5;1;0;0;0;0;17;100;19;17;2;3;15.8
741001;Straftaten nach § 27 ChemikalienG i.V.m. der Gefahrstoffverordnung;14;0;0;0;10;4;0;0;0;0;0;14;100;11;10;1;2;18.2
741079;Sonstige Straftaten nach dem ChemikalienG;3;0;0;0;1;1;1;0;0;0;0;3;100;8;7;1;1;12.5
742000;Straftaten nach dem Infektionsschutz- und Tiergesundheitsgesetz;12;0;0;0;1;1;10;0;0;0;0;10;83.3;11;7;4;1;9.1
742010;Infektionsschutzgesetz;12;0;0;0;1;1;10;0;0;0;0;10;83.3;11;7;4;1;9.1
742020;Tiergesundheitsgesetz (TierGesG);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
743000;Straftaten nach dem Bundesnaturschutz-, Tierschutz-, Bundesjagd- und PflanzenschutzG;20;0;0;0;13;6;0;1;0;0;0;15;75;15;12;3;1;6.7
743010;Bundesnaturschutzgesetz;2;0;0;0;1;1;0;0;0;0;0;1;50;2;1;1;0;0
743020;Tierschutzgesetz;17;0;0;0;11;5;0;1;0;0;0;13;76.5;12;10;2;1;8.3
743030;Bundesjagdgesetz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
743040;Pflanzenschutzgesetz;1;0;0;0;1;0;0;0;0;0;0;1;100;1;1;0;0;0
744000;Straftaten nach dem Abfallverbringungsgesetz (AbfVerbrG);3;0;0;0;1;0;1;1;0;0;0;3;100;4;4;0;1;25
744100;Illegale Verbringung gefährlicher Abfälle § 18a AbfVerbrG;2;0;0;0;0;0;1;1;0;0;0;2;100;3;3;0;1;33.3
744200;Illegale Verbringung nichtgefährlicher Abfälle § 18b AbfVerbrG;1;0;0;0;1;0;0;0;0;0;0;1;100;1;1;0;0;0
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);73,114;100;2,746;3.8;43,878;7,537;7,112;12,327;2,260;0;0;67,129;91.8;26,770;19,367;7,403;7,687;28.7
893000;Wirtschaftskriminalität und zwar:;73,114;100;2,746;3.8;43,878;7,537;7,112;12,327;2,260;0;0;67,129;91.8;26,770;19,367;7,403;7,687;28.7
893100;Wirtschaftskriminalität bei Betrug;53,874;73.7;2,601;4.8;38,380;3,141;2,560;7,982;1,811;0;0;48,826;90.6;11,797;8,484;3,313;3,753;31.8
893200;Insolvenzstraftaten gemäß StGB und Nebenstrafrecht (Wikri);6,388;8.7;9;0.1;2,049;1,712;975;1,645;7;0;0;6,316;98.9;6,069;4,966;1,103;1,699;28
893300;Wirtschaftskriminalität im Anlage- und Finanzierungsbereich pp.;3,412;4.7;124;3.6;983;623;386;989;431;0;0;1,633;47.9;1,166;958;208;370;31.7
893400;Wettbewerbsdelikte (Wikri);1,019;1.4;23;2.3;288;166;142;294;129;0;0;802;78.7;809;654;155;241;29.8
893500;Wirtschaftskriminalität im Zusammenhang mit Arbeitsverhältnissen;3,989;5.5;0;0;1,487;1,006;759;732;5;0;0;3,929;98.5;2,628;2,100;528;868;33
893600;Betrug und Untreue im Zusammenhang mit Beteiligungen und Kapitalanlagen (Wikri);3,169;4.3;103;3.3;935;557;326;933;418;0;0;1,417;44.7;806;662;144;231;28.7
895000;Menschenhandel insgesamt;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
897000;Cybercrime;1,412;1.9;266;18.8;142;173;113;681;303;0;0;384;27.2;408;277;131;141;34.6
897100;Computerbetrug § 263a StGB;1,118;1.5;260;23.3;95;120;96;638;169;0;0;296;26.5;320;212;108;114;35.6
898000;Straftaten insgesamt auf dem Umwelt- und Verbraucherschutzsektor;374;0.5;2;0.5;96;49;23;206;0;0;0;318;85;352;289;63;82;23.3
898100;Umweltstraftaten gemäß 29. Abschnitt des StGB;77;0.1;0;0;40;18;10;9;0;0;0;68;88.3;94;82;12;20;21.3
898200;Sonstige Straftaten nach dem StGB mit Umweltrelevanz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
898300;Straftaten auf dem Umwelt- und Verbraucherschutzsektor gemäß strafrechtlicher Nebengesetze;297;0.4;2;0.7;56;31;13;197;0;0;0;250;84.2;273;220;53;63;23.1
