1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
511000;Waren- und Warenkreditbetrug;Hessen;15;15;0;1;0;6;2;4;0;0;1;1;93,919;1;100
511000;Waren- und Warenkreditbetrug;Mecklenburg-Vorpommern;48;47;1;1;0;3;0;3;15;19;4;2;628,093;1;100
511000;Waren- und Warenkreditbetrug;Niedersachsen;329;322;7;24;47;127;44;43;8;10;7;12;27,612,989;20;83.3
511000;Waren- und Warenkreditbetrug;Nordrhein-Westfalen;312;299;13;19;18;119;62;48;3;12;3;15;3,317,089;18;94.7
511000;Waren- und Warenkreditbetrug;Rheinland-Pfalz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511000;Waren- und Warenkreditbetrug;Saarland;6;5;1;0;0;1;0;3;0;0;0;1;145,335;0;0
511000;Waren- und Warenkreditbetrug;Sachsen;56;54;2;1;1;13;8;22;3;2;2;2;302,690;1;100
511000;Waren- und Warenkreditbetrug;Sachsen-Anhalt;50;44;6;0;4;20;6;10;0;1;1;2;288,056;0;0
511000;Waren- und Warenkreditbetrug;Schleswig-Holstein;9;9;0;0;0;0;0;1;0;1;2;5;1,388,127;0;0
511000;Waren- und Warenkreditbetrug;Thüringen;44;42;2;10;2;11;7;6;0;5;1;0;116,893;9;90
511000;Waren- und Warenkreditbetrug;Bundesrepublik Deutschland;1,752;1,639;113;94;106;510;310;319;63;146;32;59;38,538,513;79;84
511100;Betrügerisches Erlangen von Kfz §§ 263, 263a StGB;Baden-Württemberg;1;1;0;0;0;0;0;0;0;0;1;0;28,450;0;0
511100;Betrügerisches Erlangen von Kfz §§ 263, 263a StGB;Bayern;5;4;1;0;0;0;0;0;0;1;1;2;208,702;0;0
511100;Betrügerisches Erlangen von Kfz §§ 263, 263a StGB;Berlin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511100;Betrügerisches Erlangen von Kfz §§ 263, 263a StGB;Brandenburg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511100;Betrügerisches Erlangen von Kfz §§ 263, 263a StGB;Bremen;4;4;0;2;0;0;0;0;0;0;0;2;945,457;1;50
511100;Betrügerisches Erlangen von Kfz §§ 263, 263a StGB;Hamburg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511100;Betrügerisches Erlangen von Kfz §§ 263, 263a StGB;Hessen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511100;Betrügerisches Erlangen von Kfz §§ 263, 263a StGB;Mecklenburg-Vorpommern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511100;Betrügerisches Erlangen von Kfz §§ 263, 263a StGB;Niedersachsen;1;1;0;0;0;0;0;0;0;0;1;0;39,500;0;0
511100;Betrügerisches Erlangen von Kfz §§ 263, 263a StGB;Nordrhein-Westfalen;3;2;1;0;0;0;0;1;0;0;1;0;27,500;0;0
511100;Betrügerisches Erlangen von Kfz §§ 263, 263a StGB;Rheinland-Pfalz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511100;Betrügerisches Erlangen von Kfz §§ 263, 263a StGB;Saarland;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511100;Betrügerisches Erlangen von Kfz §§ 263, 263a StGB;Sachsen;1;1;0;0;0;0;0;0;0;0;1;0;35,400;0;0
511100;Betrügerisches Erlangen von Kfz §§ 263, 263a StGB;Sachsen-Anhalt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511100;Betrügerisches Erlangen von Kfz §§ 263, 263a StGB;Schleswig-Holstein;2;2;0;0;0;0;0;0;0;0;0;2;286,070;0;0
511100;Betrügerisches Erlangen von Kfz §§ 263, 263a StGB;Thüringen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511100;Betrügerisches Erlangen von Kfz §§ 263, 263a StGB;Bundesrepublik Deutschland;17;15;2;2;0;0;0;1;0;1;5;6;1,571,079;1;50
511110;Betrügerisches Erlangen von Kfz § 263 StGB;Baden-Württemberg;1;1;0;0;0;0;0;0;0;0;1;0;28,450;0;0
511110;Betrügerisches Erlangen von Kfz § 263 StGB;Bayern;4;3;1;0;0;0;0;0;0;0;1;2;203,702;0;0
511110;Betrügerisches Erlangen von Kfz § 263 StGB;Berlin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511110;Betrügerisches Erlangen von Kfz § 263 StGB;Brandenburg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511110;Betrügerisches Erlangen von Kfz § 263 StGB;Bremen;3;3;0;1;0;0;0;0;0;0;0;2;945,451;1;100
511110;Betrügerisches Erlangen von Kfz § 263 StGB;Hamburg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511110;Betrügerisches Erlangen von Kfz § 263 StGB;Hessen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511110;Betrügerisches Erlangen von Kfz § 263 StGB;Mecklenburg-Vorpommern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511110;Betrügerisches Erlangen von Kfz § 263 StGB;Niedersachsen;1;1;0;0;0;0;0;0;0;0;1;0;39,500;0;0
511110;Betrügerisches Erlangen von Kfz § 263 StGB;Nordrhein-Westfalen;3;2;1;0;0;0;0;1;0;0;1;0;27,500;0;0
511110;Betrügerisches Erlangen von Kfz § 263 StGB;Rheinland-Pfalz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511110;Betrügerisches Erlangen von Kfz § 263 StGB;Saarland;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511110;Betrügerisches Erlangen von Kfz § 263 StGB;Sachsen;1;1;0;0;0;0;0;0;0;0;1;0;35,400;0;0
511110;Betrügerisches Erlangen von Kfz § 263 StGB;Sachsen-Anhalt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511110;Betrügerisches Erlangen von Kfz § 263 StGB;Schleswig-Holstein;2;2;0;0;0;0;0;0;0;0;0;2;286,070;0;0
511110;Betrügerisches Erlangen von Kfz § 263 StGB;Thüringen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511110;Betrügerisches Erlangen von Kfz § 263 StGB;Bundesrepublik Deutschland;15;13;2;1;0;0;0;1;0;0;5;6;1,566,073;1;100
511120;Betrügerisches Erlangen von Kfz § 263a StGB;Baden-Württemberg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511120;Betrügerisches Erlangen von Kfz § 263a StGB;Bayern;1;1;0;0;0;0;0;0;0;1;0;0;5,000;0;0
511120;Betrügerisches Erlangen von Kfz § 263a StGB;Berlin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511120;Betrügerisches Erlangen von Kfz § 263a StGB;Brandenburg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511120;Betrügerisches Erlangen von Kfz § 263a StGB;Bremen;1;1;0;1;0;0;0;0;0;0;0;0;6;0;0
511120;Betrügerisches Erlangen von Kfz § 263a StGB;Hamburg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511120;Betrügerisches Erlangen von Kfz § 263a StGB;Hessen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511120;Betrügerisches Erlangen von Kfz § 263a StGB;Mecklenburg-Vorpommern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511120;Betrügerisches Erlangen von Kfz § 263a StGB;Niedersachsen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511120;Betrügerisches Erlangen von Kfz § 263a StGB;Nordrhein-Westfalen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511120;Betrügerisches Erlangen von Kfz § 263a StGB;Rheinland-Pfalz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511120;Betrügerisches Erlangen von Kfz § 263a StGB;Saarland;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511120;Betrügerisches Erlangen von Kfz § 263a StGB;Sachsen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511120;Betrügerisches Erlangen von Kfz § 263a StGB;Sachsen-Anhalt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511120;Betrügerisches Erlangen von Kfz § 263a StGB;Schleswig-Holstein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511120;Betrügerisches Erlangen von Kfz § 263a StGB;Thüringen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511120;Betrügerisches Erlangen von Kfz § 263a StGB;Bundesrepublik Deutschland;2;2;0;1;0;0;0;0;0;1;0;0;5,006;0;0
511200;Sonstiger Warenkreditbetrug;Baden-Württemberg;59;59;0;0;0;0;0;0;1;55;1;2;1,286,783;0;0
511200;Sonstiger Warenkreditbetrug;Bayern;100;91;9;5;8;26;8;18;12;10;2;2;430,667;2;40
511200;Sonstiger Warenkreditbetrug;Berlin;31;26;5;2;0;8;4;4;2;2;2;2;281,524;2;100
511200;Sonstiger Warenkreditbetrug;Brandenburg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511200;Sonstiger Warenkreditbetrug;Bremen;51;43;8;3;5;18;11;5;0;0;0;1;105,399;2;66.7
511200;Sonstiger Warenkreditbetrug;Hamburg;78;65;13;5;1;21;14;20;2;2;0;0;73,744;4;80
511200;Sonstiger Warenkreditbetrug;Hessen;4;4;0;0;0;2;1;0;0;0;0;1;60,116;0;0
511200;Sonstiger Warenkreditbetrug;Mecklenburg-Vorpommern;3;3;0;1;0;2;0;0;0;0;0;0;256;1;100
511200;Sonstiger Warenkreditbetrug;Niedersachsen;161;157;4;14;32;60;13;20;4;2;4;8;26,273,263;10;71.4
511200;Sonstiger Warenkreditbetrug;Nordrhein-Westfalen;90;83;7;10;6;26;14;16;0;3;0;8;1,842,966;9;90
511200;Sonstiger Warenkreditbetrug;Rheinland-Pfalz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511200;Sonstiger Warenkreditbetrug;Saarland;2;2;0;0;0;1;0;0;0;0;0;1;143,115;0;0
511200;Sonstiger Warenkreditbetrug;Sachsen;14;14;0;0;0;6;1;3;0;1;1;2;215,376;0;0
511200;Sonstiger Warenkreditbetrug;Sachsen-Anhalt;14;11;3;0;4;5;0;2;0;0;0;0;2,991;0;0
511200;Sonstiger Warenkreditbetrug;Schleswig-Holstein;5;5;0;0;0;0;0;1;0;0;2;2;364,057;0;0
511200;Sonstiger Warenkreditbetrug;Thüringen;34;32;2;9;2;8;4;6;0;3;0;0;32,550;8;88.9
511200;Sonstiger Warenkreditbetrug;Bundesrepublik Deutschland;646;595;51;49;58;183;70;95;21;78;12;29;31,112,807;38;77.6
511201;Tankbetrug;Baden-Württemberg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511201;Tankbetrug;Bayern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511201;Tankbetrug;Berlin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511201;Tankbetrug;Brandenburg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511201;Tankbetrug;Bremen;4;4;0;0;2;2;0;0;0;0;0;0;204;0;0
511201;Tankbetrug;Hamburg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511201;Tankbetrug;Hessen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511201;Tankbetrug;Mecklenburg-Vorpommern;2;2;0;1;0;1;0;0;0;0;0;0;96;1;100
511201;Tankbetrug;Niedersachsen;69;68;1;5;21;41;1;0;0;0;0;0;4,478;4;80
511201;Tankbetrug;Nordrhein-Westfalen;4;4;0;1;1;2;0;0;0;0;0;0;193;0;0
511201;Tankbetrug;Rheinland-Pfalz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511201;Tankbetrug;Saarland;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511201;Tankbetrug;Sachsen;3;3;0;0;0;3;0;0;0;0;0;0;215;0;0
511201;Tankbetrug;Sachsen-Anhalt;4;4;0;0;3;1;0;0;0;0;0;0;218;0;0
511201;Tankbetrug;Schleswig-Holstein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511201;Tankbetrug;Thüringen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511201;Tankbetrug;Bundesrepublik Deutschland;86;85;1;7;27;50;1;0;0;0;0;0;5,404;5;71.4
511210;Weitere Arten des Warenkreditbetruges §§ 263, 263a StGB;Baden-Württemberg;59;59;0;0;0;0;0;0;1;55;1;2;1,286,783;0;0
511210;Weitere Arten des Warenkreditbetruges §§ 263, 263a StGB;Bayern;100;91;9;5;8;26;8;18;12;10;2;2;430,667;2;40
511210;Weitere Arten des Warenkreditbetruges §§ 263, 263a StGB;Berlin;31;26;5;2;0;8;4;4;2;2;2;2;281,524;2;100
511210;Weitere Arten des Warenkreditbetruges §§ 263, 263a StGB;Brandenburg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511210;Weitere Arten des Warenkreditbetruges §§ 263, 263a StGB;Bremen;47;39;8;3;3;16;11;5;0;0;0;1;105,195;2;66.7
511210;Weitere Arten des Warenkreditbetruges §§ 263, 263a StGB;Hamburg;78;65;13;5;1;21;14;20;2;2;0;0;73,744;4;80
511210;Weitere Arten des Warenkreditbetruges §§ 263, 263a StGB;Hessen;4;4;0;0;0;2;1;0;0;0;0;1;60,116;0;0
511210;Weitere Arten des Warenkreditbetruges §§ 263, 263a StGB;Mecklenburg-Vorpommern;1;1;0;0;0;1;0;0;0;0;0;0;160;0;0
511210;Weitere Arten des Warenkreditbetruges §§ 263, 263a StGB;Niedersachsen;92;89;3;9;11;19;12;20;4;2;4;8;26,268,785;6;66.7
511210;Weitere Arten des Warenkreditbetruges §§ 263, 263a StGB;Nordrhein-Westfalen;86;79;7;9;5;24;14;16;0;3;0;8;1,842,773;9;100
511210;Weitere Arten des Warenkreditbetruges §§ 263, 263a StGB;Rheinland-Pfalz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511210;Weitere Arten des Warenkreditbetruges §§ 263, 263a StGB;Saarland;2;2;0;0;0;1;0;0;0;0;0;1;143,115;0;0
511210;Weitere Arten des Warenkreditbetruges §§ 263, 263a StGB;Sachsen;11;11;0;0;0;3;1;3;0;1;1;2;215,161;0;0
511210;Weitere Arten des Warenkreditbetruges §§ 263, 263a StGB;Sachsen-Anhalt;10;7;3;0;1;4;0;2;0;0;0;0;2,773;0;0
511210;Weitere Arten des Warenkreditbetruges §§ 263, 263a StGB;Schleswig-Holstein;5;5;0;0;0;0;0;1;0;0;2;2;364,057;0;0
511210;Weitere Arten des Warenkreditbetruges §§ 263, 263a StGB;Thüringen;34;32;2;9;2;8;4;6;0;3;0;0;32,550;8;88.9
511210;Weitere Arten des Warenkreditbetruges §§ 263, 263a StGB;Bundesrepublik Deutschland;560;510;50;42;31;133;69;95;21;78;12;29;31,107,403;33;78.6
511211;Weitere Arten des Warenkreditbetruges § 263 StGB;Baden-Württemberg;59;59;0;0;0;0;0;0;1;55;1;2;1,286,783;0;0
511211;Weitere Arten des Warenkreditbetruges § 263 StGB;Bayern;68;64;4;4;4;13;6;12;11;10;2;2;418,182;1;25
511211;Weitere Arten des Warenkreditbetruges § 263 StGB;Berlin;14;14;0;1;0;1;2;2;2;2;2;2;276,644;1;100
511211;Weitere Arten des Warenkreditbetruges § 263 StGB;Brandenburg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511211;Weitere Arten des Warenkreditbetruges § 263 StGB;Bremen;21;18;3;1;1;7;4;5;0;0;0;0;5,178;0;0
511211;Weitere Arten des Warenkreditbetruges § 263 StGB;Hamburg;71;59;12;5;1;19;14;16;2;2;0;0;70,533;4;80
511211;Weitere Arten des Warenkreditbetruges § 263 StGB;Hessen;3;3;0;0;0;1;1;0;0;0;0;1;59,938;0;0
511211;Weitere Arten des Warenkreditbetruges § 263 StGB;Mecklenburg-Vorpommern;1;1;0;0;0;1;0;0;0;0;0;0;160;0;0
511211;Weitere Arten des Warenkreditbetruges § 263 StGB;Niedersachsen;75;72;3;8;11;16;7;13;3;2;4;8;26,256,276;6;75
511211;Weitere Arten des Warenkreditbetruges § 263 StGB;Nordrhein-Westfalen;62;58;4;8;5;17;8;11;0;3;0;6;1,448,292;8;100
511211;Weitere Arten des Warenkreditbetruges § 263 StGB;Rheinland-Pfalz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511211;Weitere Arten des Warenkreditbetruges § 263 StGB;Saarland;2;2;0;0;0;1;0;0;0;0;0;1;143,115;0;0
511211;Weitere Arten des Warenkreditbetruges § 263 StGB;Sachsen;9;9;0;0;0;2;0;3;0;1;1;2;214,682;0;0
511211;Weitere Arten des Warenkreditbetruges § 263 StGB;Sachsen-Anhalt;1;1;0;0;1;0;0;0;0;0;0;0;20;0;0
511211;Weitere Arten des Warenkreditbetruges § 263 StGB;Schleswig-Holstein;5;5;0;0;0;0;0;1;0;0;2;2;364,057;0;0
511211;Weitere Arten des Warenkreditbetruges § 263 StGB;Thüringen;33;31;2;9;2;8;4;6;0;2;0;0;26,850;8;88.9
511211;Weitere Arten des Warenkreditbetruges § 263 StGB;Bundesrepublik Deutschland;424;396;28;36;25;86;46;69;19;77;12;26;30,570,710;28;77.8
511212;Weitere Arten des Warenkreditbetruges § 263a StGB;Baden-Württemberg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511212;Weitere Arten des Warenkreditbetruges § 263a StGB;Bayern;32;27;5;1;4;13;2;6;1;0;0;0;12,485;1;100
511212;Weitere Arten des Warenkreditbetruges § 263a StGB;Berlin;17;12;5;1;0;7;2;2;0;0;0;0;4,880;1;100
511212;Weitere Arten des Warenkreditbetruges § 263a StGB;Brandenburg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511212;Weitere Arten des Warenkreditbetruges § 263a StGB;Bremen;26;21;5;2;2;9;7;0;0;0;0;1;100,017;2;100
511212;Weitere Arten des Warenkreditbetruges § 263a StGB;Hamburg;7;6;1;0;0;2;0;4;0;0;0;0;3,211;0;0
511212;Weitere Arten des Warenkreditbetruges § 263a StGB;Hessen;1;1;0;0;0;1;0;0;0;0;0;0;178;0;0
511212;Weitere Arten des Warenkreditbetruges § 263a StGB;Mecklenburg-Vorpommern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511212;Weitere Arten des Warenkreditbetruges § 263a StGB;Niedersachsen;17;17;0;1;0;3;5;7;1;0;0;0;12,509;0;0
511212;Weitere Arten des Warenkreditbetruges § 263a StGB;Nordrhein-Westfalen;24;21;3;1;0;7;6;5;0;0;0;2;394,481;1;100
511212;Weitere Arten des Warenkreditbetruges § 263a StGB;Rheinland-Pfalz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511212;Weitere Arten des Warenkreditbetruges § 263a StGB;Saarland;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511212;Weitere Arten des Warenkreditbetruges § 263a StGB;Sachsen;2;2;0;0;0;1;1;0;0;0;0;0;479;0;0
511212;Weitere Arten des Warenkreditbetruges § 263a StGB;Sachsen-Anhalt;9;6;3;0;0;4;0;2;0;0;0;0;2,753;0;0
511212;Weitere Arten des Warenkreditbetruges § 263a StGB;Schleswig-Holstein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511212;Weitere Arten des Warenkreditbetruges § 263a StGB;Thüringen;1;1;0;0;0;0;0;0;0;1;0;0;5,700;0;0
511212;Weitere Arten des Warenkreditbetruges § 263a StGB;Bundesrepublik Deutschland;136;114;22;6;6;47;23;26;2;1;0;3;536,693;5;83.3
511300;Warenbetrug;Baden-Württemberg;13;13;0;1;0;3;2;5;1;0;1;0;48,494;1;100
511300;Warenbetrug;Bayern;381;351;30;14;10;91;103;98;11;17;2;5;890,233;12;85.7
511300;Warenbetrug;Berlin;61;56;5;1;2;15;18;11;0;5;1;3;258,077;1;100
511300;Warenbetrug;Brandenburg;7;6;1;0;0;2;1;0;2;1;0;0;11,509;0;0
511300;Warenbetrug;Bremen;38;29;9;0;1;4;7;12;2;3;0;0;59,582;0;0
