1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
Schluessel;Straftat;Anzahl erfasste Faelle;%-Anteil an allen Faellen;erfasste Faelle, davon Versuche Anzahl;erfasste Faelle, davon Versuche in %;Tatortverteilung bis unter 20000 Einwohner;Tatortverteilung 20000 bis unter 100000 Einwohner;Tatortverteilung 100000 bis unter 500000 Einwohner;Tatortverteilung 500000 und mehr Einwohner;Tatortverteilung unbekannt;mit Schusswaffe gedroht;mit Schusswaffe geschossen;Aufklaerung - Anzahl Faelle;Aufklaerung in % (Aufklaerungsquote) ;Tatverdaechtige insgesamt;Tatverdaechtige maennlich;Tatverdaechtige weiblich;Anzahl nichtdeutsche Tatverdaechtige;Anteil nichtdeutsche Tatverdaechtige an Gesamtzahl in %
------;Straftaten insgesamt;297,241;100;21,281;7.2;73,128;72,613;49,146;97,826;4,528;16;11;237,317;79.8;181,017;142,003;39,014;143,290;79.2
350000;Einfacher Diebstahl an/aus Kraftfahrzeugen von sonstigem Gut;46;0;5;10.9;9;13;12;9;3;0;0;14;30.4;9;8;1;4;44.4
350500;Einfacher Diebstahl aus Kraftfahrzeugen von unbaren Zahlungsmitteln;5;0;0;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0
371000;Einfacher Diebstahl von Betäubungsmitteln aus Apotheken;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
372000;Einfacher Diebstahl von Betäubungsmitteln aus Arztpraxen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
373000;Einfacher Diebstahl von Betäubungsmitteln aus Krankenhäusern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
374000;Einfacher Diebstahl von Betäubungsmitteln bei Herstellern und Großhändlern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
375000;Einfacher Diebstahl von Rezeptformularen zur Erlangung von Betäubungsmitteln;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
390000;Einfacher Taschendiebstahl von sonstigem Gut;3,867;1.3;137;3.5;117;441;618;2,582;109;0;0;390;10.1;393;354;39;340;86.5
390500;Einfacher Taschendiebstahl von unbaren Zahlungsmitteln;2,797;0.9;4;0.1;39;211;501;1,945;101;0;0;125;4.5;129;96;33;123;95.3
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;3,226;1.1;530;16.4;451;708;695;1,323;49;0;0;1,154;35.8;1,254;1,095;159;821;65.5
4.00E+100;Schwerer Diebstahl von Kraftwagen;4;0;0;0;0;2;1;1;0;0;0;2;50;3;3;0;1;33.3
4.00E+200;Schwerer Diebstahl von Mopeds und Krafträdern;16;0;2;12.5;5;6;3;2;0;0;0;5;31.3;7;7;0;3;42.9
4.00E+300;Schwerer Diebstahl von Fahrrädern;542;0.2;36;6.6;80;207;161;90;4;0;0;58;10.7;65;61;4;18;27.7
4**400;Schwerer Diebstahl von Schusswaffen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4**500;Schwerer Diebstahl von unbaren Zahlungsmitteln;190;0.1;5;2.6;5;13;30;140;2;0;0;96;50.5;121;83;38;113;93.4
4**700;Schwerer Diebstahl von/aus Automaten;321;0.1;173;53.9;96;119;52;54;0;0;0;54;16.8;80;74;6;26;32.5
4**800;Schwerer Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400000;Sonstiger schwerer Diebstahl insgesamt §§ 243 - 244a StGB;1,050;0.4;167;15.9;202;205;211;404;28;0;0;320;30.5;381;347;34;295;77.4
400010;Besonders schwerer Fall des Diebstahls;974;0.3;159;16.3;196;191;196;368;23;0;0;263;27;295;271;24;226;76.6
400020;Sonstiger schwerer Diebstahl (ohne WED) §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;76;0;8;10.5;6;14;15;36;5;0;0;57;75;92;82;10;75;81.5
400100;Schwerer Diebstahl insgesamt von Kraftwagen;2;0;0;0;0;1;1;0;0;0;0;1;50;1;1;0;0;0
400110;Besonders schwerer Fall des Diebstahls von Kraftwagen;2;0;0;0;0;1;1;0;0;0;0;1;50;1;1;0;0;0
400120;Schwerer Diebstahl von Kraftwagen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400200;Schwerer Diebstahl insgesamt von Mopeds und Krafträdern;16;0;2;12.5;5;6;3;2;0;0;0;5;31.3;7;7;0;3;42.9
400210;Besonders schwerer Fall des Diebstahls von Mopeds und Krafträdern;16;0;2;12.5;5;6;3;2;0;0;0;5;31.3;7;7;0;3;42.9
400220;Schwerer Diebstahl von Mopeds und Krafträdern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400300;Schwerer Diebstahl insgesamt von Fahrrädern;538;0.2;35;6.5;79;206;159;90;4;0;0;58;10.8;65;61;4;18;27.7
400310;Besonders schwerer Fall des Diebstahls von Fahrrädern;536;0.2;34;6.3;78;205;159;90;4;0;0;57;10.6;64;60;4;17;26.6
400320;Schwerer Diebstahl von Fahrrädern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;2;0;1;50;1;1;0;0;0;0;0;1;50;1;1;0;1;100
400400;Schwerer Diebstahl insgesamt von Schusswaffen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400410;Besonders schwerer Fall des Diebstahls von Schusswaffen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400420;Schwerer Diebstahl von Schusswaffen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400500;Schwerer Diebstahl insgesamt von unbaren Zahlungsmitteln;76;0;1;1.3;2;6;21;45;2;0;0;41;53.9;62;56;6;59;95.2
400510;Besonders schwerer Fall des Diebstahls von unbaren Zahlungsmitteln;64;0;1;1.6;0;5;19;38;2;0;0;32;50;42;39;3;40;95.2
400520;Schwerer Diebstahl von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;12;0;0;0;2;1;2;7;0;0;0;9;75;20;17;3;19;95
400700;Schwerer Diebstahl insgesamt von/aus Automaten;321;0.1;173;53.9;96;119;52;54;0;0;0;54;16.8;80;74;6;26;32.5
400710;Besonders schwerer Fall des Diebstahls von/aus Automaten;309;0.1;168;54.4;91;112;52;54;0;0;0;49;15.9;72;66;6;22;30.6
400720;Schwerer Diebstahl von/aus Automaten §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;12;0;5;41.7;5;7;0;0;0;0;0;5;41.7;10;10;0;4;40
400800;Schwerer Diebstahl insgesamt von Antiquitäten, Kunst- und sakralen Gegenständen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400810;Besonders schwerer Fall des Diebstahls von Antiquitäten, Kunst- und sakralen Gegenständen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400820;Schwerer Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
405*00;Schwerer Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;1;0;1;100;0;0;0;1;0;0;0;0;0;0;0;0;0;0
405000;Schwerer Diebstahl insgesamt in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;1;0;1;100;0;0;0;1;0;0;0;0;0;0;0;0;0;0
405010;Besonders schwerer Fall des Diebstahls in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;1;0;1;100;0;0;0;1;0;0;0;0;0;0;0;0;0;0
405020;Schwerer Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
410*00;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen;290;0.1;72;24.8;32;81;73;98;6;0;0;36;12.4;43;42;1;16;37.2
410000;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut;283;0.1;71;25.1;31;79;71;96;6;0;0;35;12.4;41;40;1;15;36.6
410010;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut;278;0.1;71;25.5;31;78;69;94;6;0;0;31;11.2;36;35;1;10;27.8
410020;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;5;0;0;0;0;1;2;2;0;0;0;4;80;5;5;0;5;100
410100;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen;2;0;0;0;0;1;0;1;0;0;0;1;50;2;2;0;1;50
410110;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen;2;0;0;0;0;1;0;1;0;0;0;1;50;2;2;0;1;50
410120;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
410200;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
410210;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
410220;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern, §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
410300;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern;4;0;1;25;1;1;2;0;0;0;0;0;0;0;0;0;0;0
410310;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern;4;0;1;25;1;1;2;0;0;0;0;0;0;0;0;0;0;0
410320;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
410400;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Schusswaffen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
410410;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Schusswaffen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
410420;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Schusswaffen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
410500;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von unbaren Zahlungsmitteln;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
410510;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von unbaren Zahlungsmitteln;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
410520;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
410700;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
410710;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
410720;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
410800;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
410810;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
410820;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
415*00;Schwerer Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen;26;0;5;19.2;0;3;4;19;0;0;0;20;76.9;7;7;0;5;71.4
415000;Schwerer Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut;24;0;5;20.8;0;3;4;17;0;0;0;18;75;7;7;0;5;71.4
415010;Besonders schwerer Fall des Diebstahls in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut;21;0;5;23.8;0;3;2;16;0;0;0;15;71.4;5;5;0;3;60
415020;Schwerer Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;3;0;0;0;0;0;2;1;0;0;0;3;100;2;2;0;2;100
415500;Schwerer Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln;2;0;0;0;0;0;0;2;0;0;0;2;100;1;1;0;1;100
415510;Besonders schwerer Fall des Diebstahls in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln;2;0;0;0;0;0;0;2;0;0;0;2;100;1;1;0;1;100
415520;Schwerer Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
415700;Schwerer Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
415710;besonders schwerer Fall des Diebstahls in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
415720;Schwerer Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
425*00;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen, Selbstbedienungsläden, Schaufenstern und Schaukästen darunter:;487;0.2;33;6.8;9;38;106;332;2;0;0;426;87.5;436;377;59;245;56.2
425000;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von sonstigem Gut;72;0;20;27.8;9;15;12;36;0;0;0;32;44.4;38;38;0;18;47.4
425010;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von sonstigem Gut;68;0;19;27.9;9;15;12;32;0;0;0;28;41.2;34;34;0;17;50
425020;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von sonstigem Gut, §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;4;0;1;25;0;0;0;4;0;0;0;4;100;5;5;0;2;40
425300;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Fahrrädern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
425310;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Fahrrädern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
425320;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp.von Fahrrädern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
425400;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Schusswaffen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
425410;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Schusswaffen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
425420;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Schusswaffen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
425500;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von unbaren Zahlungsmitteln;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
425510;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von unbaren Zahlungsmitteln;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
425520;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
426*00;Schwerer Ladendiebstahl;415;0.1;13;3.1;0;23;94;296;2;0;0;394;94.9;399;340;59;227;56.9
426000;Schwerer Ladendiebstahl insgesamt;415;0.1;13;3.1;0;23;94;296;2;0;0;394;94.9;399;340;59;227;56.9
426010;Besonders schwerer Fall des Ladendiebstahls;227;0.1;9;4;0;13;41;171;2;0;0;207;91.2;206;177;29;135;65.5
426020;Schwerer Ladendiebstahl §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;188;0.1;4;2.1;0;10;53;125;0;0;0;187;99.5;200;169;31;97;48.5
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3 und Abs. 4, 244a StGB;1;0;1;100;1;0;0;0;0;0;0;0;0;0;0;0;0;0
435000;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von sonstigem Gut;1;0;1;100;1;0;0;0;0;0;0;0;0;0;0;0;0;0
435020;Wohnungseinbruchdiebstahl (ohne TWE) bandenmäßig §§ 244 Abs. 4, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
435400;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von Schusswaffen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
435500;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von unbaren Zahlungsmitteln;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
435800;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von Antiquitäten, Kunst- und sakralen Gegenständen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
436*00;Tageswohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3 und Abs. 4, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
436000;Tageswohnungseinbruch § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von sonstigem Gut;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
436020;Tageswohnungseinbruchdiebstahl bandenmäßig §§ 244 Abs. 4, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
436400;Tageswohnungseinbruch § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von Schusswaffen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
436500;Tageswohnungseinbruch § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von unbaren Zahlungsmitteln;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
436800;Tageswohnungseinbruch § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von Antiquitäten, Kunst- und sakralen Gegenständen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
440*00;Schwerer Diebstahl in/aus Boden-, Kellerräumen und Waschküchen;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
440000;Schwerer Diebstahl insgesamt in/aus Boden-, Kellerräumen, Waschküchen von sonstigem Gut;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
440010;Besonders schwerer Fall des Diebstahls in/aus Boden-, Kellerräumen, Waschküchen von sonstigem Gut;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
440020;Schwerer Diebstahl in/aus Boden-, Kellerräumen, Waschküchen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
440300;Schwerer Diebstahl insgesamt in/aus Boden-, Kellerräumen, Waschküchen von Fahrrädern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
440310;Besonders schwerer Fall des Diebstahls in/aus Boden-, Kellerräumen, Waschküchen von Fahrrädern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
440320;Schwerer Diebstahl in/aus Boden-, Kellerräumen, Waschküchen von Fahrrädern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
445*00;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen;59;0;5;8.5;14;7;10;28;0;0;0;9;15.3;17;17;0;7;41.2
445000;Schwerer Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von sonstigem Gut;59;0;5;8.5;14;7;10;28;0;0;0;9;15.3;17;17;0;7;41.2
445010;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von sonstigem Gut;55;0;5;9.1;14;5;9;27;0;0;0;7;12.7;11;11;0;1;9.1
445020;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;4;0;0;0;0;2;1;1;0;0;0;2;50;6;6;0;6;100
445100;Schwerer Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von Kraftwagen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
445110;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von Kraftwagen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
445120;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von Kraftwagen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
445500;Schwerer Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von unbaren Zahlungsmitteln;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
445510;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von unbaren Zahlungsmitteln;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
445520;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
450*00;Schwerer Diebstahl an/aus Kraftfahrzeugen;51;0;5;9.8;7;11;17;13;3;0;0;10;19.6;13;12;1;4;30.8
450000;Schwerer Diebstahl insgesamt an/aus Kraftfahrzeugen von sonstigem Gut;51;0;5;9.8;7;11;17;13;3;0;0;10;19.6;13;12;1;4;30.8
450010;Besonders schwerer Fall des Diebstahls an/aus Kraftfahrzeugen von sonstigem Gut;51;0;5;9.8;7;11;17;13;3;0;0;10;19.6;13;12;1;4;30.8
450020;Schwerer Diebstahl an/aus Kraftfahrzeugen von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
450500;Schwerer Diebstahl aus Kraftfahrzeugen von unbaren Zahlungsmitteln;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
450510;Besonders schwerer Fall des Diebstahls aus Kraftfahrzeugen von unbaren Zahlungsmitteln;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
450520;Schwerer Diebstahl aus Kraftfahrzeugen von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
471000;Schwerer Diebstahl von Betäubungsmitteln aus Apotheken;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
471010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln aus Apotheken;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
471020;Schwerer Diebstahl von Betäubungsmitteln aus Apotheken §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
472000;Schwerer Diebstahl von Betäubungsmitteln aus Arztpraxen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
472010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln aus Arztpraxen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
472020;Schwerer Diebstahl von Betäubungsmitteln aus Arztpraxen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
473000;Schwerer Diebstahl von Betäubungsmitteln aus Krankenhäusern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
473010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln aus Krankenhäusern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
473020;Schwerer Diebstahl von Betäubungsmitteln aus Krankenhäusern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
474000;Schwerer Diebstahl von Betäubungsmitteln bei Herstellern und Großhändlern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
